Airport,Date/time,Wind_direction,Wind_speed,Gust_speed,QNH
ENBO,010720Z,220,12,,0981
ENBO,010750Z,270,14,,0982
ENBO,010820Z,220,10,,0982
ENBO,010850Z,220,10,,0982
ENBO,010920Z,0,8,,0983
ENBO,010920Z,0,8,,0983
ENBO,010950Z,290,18,,0983
ENBO,011020Z,280,23,,0984
ENBO,011050Z,290,24,,0985
ENBO,011120Z,280,25,,0985
ENBO,011150Z,260,25,,0985
ENBO,011220Z,240,26,,0985
ENBO,011250Z,230,18,,0984
ENBO,011320Z,270,15,,0985
ENBO,011350Z,300,26,36,0985
ENBO,011350Z,300,26,36,0985
ENBO,011420Z,300,35,,0985
ENBO,011450Z,300,40,,0986
ENBO,011520Z,300,33,,0987
ENBO,011550Z,310,31,44,0989
ENBO,011620Z,310,29,,0989
ENBO,011650Z,310,22,,0991
ENBO,011720Z,320,18,,0992
ENBO,011750Z,340,19,,0993
ENBO,011820Z,320,24,,0994
ENBO,011850Z,350,18,,0995
ENBO,011920Z,340,18,29,0996
ENBO,011950Z,340,24,38,0997
ENBO,012020Z,340,23,34,0998
ENBO,012050Z,340,21,,0999
ENBO,012120Z,340,23,,1000
ENBO,012150Z,340,26,37,1001
ENBO,012220Z,330,28,46,1002
ENBO,012250Z,350,23,,1003
ENBO,012320Z,340,22,,1005
ENBO,012350Z,320,25,,1006
ENBO,020020Z,330,20,,1006
ENBO,020050Z,310,25,,1007
ENBO,020120Z,310,23,,1008
ENBO,020150Z,310,20,,1009
ENBO,020220Z,310,12,,1009
ENBO,020250Z,330,10,21,1010
ENBO,020320Z,320,25,,1010
ENBO,020350Z,310,17,,1010
ENBO,020420Z,300,25,,1011
ENBO,020450Z,300,32,,1010
ENBO,020520Z,290,23,33,1011
ENBO,020550Z,300,18,,1010
ENBO,020620Z,280,27,,1011
ENBO,020650Z,300,16,,1011
ENBO,020720Z,300,28,39,1011
ENBO,020750Z,290,17,,1012
ENBO,020820Z,320,18,,1012
ENBO,020850Z,290,25,,1012
ENBO,020920Z,310,20,33,1012
ENBO,020950Z,290,21,,1012
ENBO,021020Z,280,27,,1013
ENBO,021050Z,300,23,,1013
ENBO,021120Z,300,21,,1012
ENBO,021150Z,290,20,,1012
ENBO,021220Z,290,23,,1013
ENBO,021250Z,280,23,33,1013
ENBO,021320Z,290,13,,1012
ENBO,021350Z,260,18,,1012
ENBO,021420Z,300,23,35,1013
ENBO,021450Z,280,17,,1013
ENBO,021520Z,300,28,,1012
ENBO,021550Z,280,19,33,1012
ENBO,021620Z,300,18,,1012
ENBO,021650Z,290,18,30,1012
ENBO,021720Z,280,18,,1011
ENBO,021750Z,310,19,,1011
ENBO,021820Z,310,13,,1011
ENBO,021850Z,300,22,,1011
ENBO,021920Z,280,17,,1010
ENBO,021950Z,260,15,,1010
ENBO,022020Z,330,9,,1010
ENBO,022050Z,290,13,,1009
ENBO,022120Z,270,13,,1009
ENBO,022220Z,270,10,,1008
ENBO,022250Z,270,12,,1007
ENBO,022320Z,280,20,,1007
ENBO,022350Z,280,12,,1006
ENBO,030020Z,260,8,,1006
ENBO,030050Z,290,12,,1005
ENBO,030120Z,0,2,,1005
ENBO,030150Z,230,10,,1004
ENBO,030220Z,0,3,,1004
ENBO,030250Z,0,2,,1004
ENBO,030320Z,270,12,,1004
ENBO,030350Z,260,9,,1003
ENBO,030420Z,260,15,,1003
ENBO,030450Z,250,15,,1003
ENBO,030520Z,260,15,,1003
ENBO,030550Z,270,10,,1003
ENBO,030620Z,250,14,,1004
ENBO,030650Z,330,11,,1004
ENBO,030720Z,310,12,,1004
ENBO,030750Z,350,14,,1005
ENBO,030820Z,350,8,,1006
ENBO,030850Z,360,9,,1007
ENBO,030920Z,360,9,,1007
ENBO,030950Z,330,16,28,1008
ENBO,031020Z,340,8,,1009
ENBO,031050Z,340,14,,1009
ENBO,031120Z,340,11,,1010
ENBO,031150Z,330,15,,1011
ENBO,031220Z,330,10,,1011
ENBO,031250Z,350,11,,1012
ENBO,031320Z,320,9,,1013
ENBO,031350Z,310,12,,1013
ENBO,031420Z,290,19,,1014
ENBO,031450Z,290,17,,1014
ENBO,031520Z,290,19,,1014
ENBO,031550Z,300,19,,1014
ENBO,031620Z,340,13,,1015
ENBO,031650Z,310,11,,1015
ENBO,031720Z,310,17,28,1016
ENBO,031750Z,310,15,,1016
ENBO,031820Z,320,12,,1016
ENBO,031850Z,310,17,,1017
ENBO,031920Z,320,17,,1017
ENBO,031950Z,300,16,,1018
ENBO,032020Z,290,11,,1018
ENBO,032050Z,300,19,,1018
ENBO,032120Z,300,16,,1019
ENBO,032150Z,300,16,,1019
ENBO,032220Z,310,16,,1019
ENBO,032250Z,310,13,,1020
ENBO,032320Z,290,15,,1020
ENBO,032350Z,270,17,,1020
ENBO,040020Z,270,15,,1020
ENBO,040050Z,270,15,,1020
ENBO,040120Z,270,13,,1021
ENBO,040150Z,270,14,,1020
ENBO,040220Z,270,12,,1021
ENBO,040250Z,260,12,,1021
ENBO,040320Z,260,9,,1021
ENBO,040350Z,280,11,,1021
ENBO,040420Z,280,12,,1021
ENBO,040450Z,260,11,,1020
ENBO,040520Z,220,8,,1020
ENBO,040550Z,230,10,,1020
ENBO,040620Z,230,10,,1020
ENBO,040650Z,210,8,,1020
ENBO,040720Z,210,6,,1019
ENBO,040750Z,210,7,,1019
ENBO,040820Z,190,7,,1019
ENBO,040850Z,200,8,,1019
ENBO,040920Z,130,8,,1018
ENBO,040950Z,100,11,,1018
ENBO,041020Z,100,13,,1017
ENBO,041050Z,100,13,,1017
ENBO,041120Z,100,14,,1016
ENBO,041150Z,100,15,,1015
ENBO,041220Z,100,18,,1014
ENBO,041250Z,100,20,,1014
ENBO,041320Z,100,20,,1013
ENBO,041350Z,100,22,,1013
ENBO,041420Z,100,21,,1013
ENBO,041450Z,100,20,,1013
ENBO,041520Z,100,20,,1013
ENBO,041550Z,100,18,,1013
ENBO,041620Z,110,17,,1012
ENBO,041650Z,100,17,,1012
ENBO,041720Z,100,15,,1012
ENBO,041750Z,100,15,,1012
ENBO,041820Z,110,12,,1012
ENBO,041850Z,100,10,,1012
ENBO,041920Z,110,10,,1012
ENBO,041950Z,0,3,,1012
ENBO,042020Z,260,15,,1012
ENBO,042050Z,250,17,,1012
ENBO,042120Z,260,19,,1012
ENBO,042150Z,260,16,,1012
ENBO,042220Z,260,17,,1012
ENBO,042250Z,260,18,,1011
ENBO,042320Z,250,19,,1011
ENBO,042350Z,250,20,,1011
ENBO,050020Z,250,20,,1011
ENBO,050050Z,250,18,,1011
ENBO,050120Z,250,18,,1011
ENBO,050150Z,250,18,,1011
ENBO,050220Z,250,19,,1011
ENBO,050250Z,250,18,,1011
ENBO,050320Z,250,16,,1011
ENBO,050350Z,260,18,,1011
ENBO,050350Z,260,18,,1011
ENBO,050420Z,250,18,,1011
ENBO,050450Z,250,16,,1011
ENBO,050520Z,250,15,,1011
ENBO,050550Z,240,16,,1011
ENBO,050620Z,240,17,,1012
ENBO,050650Z,240,18,,1012
ENBO,050720Z,250,17,,1012
ENBO,050750Z,250,18,,1012
ENBO,050820Z,250,18,,1013
ENBO,050850Z,250,18,,1013
ENBO,050920Z,250,17,,1013
ENBO,050950Z,250,17,,1013
ENBO,051020Z,250,19,,1013
ENBO,051050Z,250,17,,1014
ENBO,051120Z,250,18,,1014
ENBO,051150Z,260,17,,1014
ENBO,051220Z,260,17,,1014
ENBO,051250Z,260,19,,1014
ENBO,051320Z,260,18,,1015
ENBO,051350Z,260,19,,1015
ENBO,051420Z,260,20,,1016
ENBO,051450Z,250,20,,1016
ENBO,051520Z,240,18,,1016
ENBO,051550Z,280,14,,1016
ENBO,051620Z,280,18,,1016
ENBO,051650Z,280,19,,1017
ENBO,051720Z,270,19,,1017
ENBO,051720Z,270,19,,1017
ENBO,051750Z,270,17,,1018
ENBO,051820Z,270,19,,1018
ENBO,051850Z,270,18,,1018
ENBO,051920Z,270,18,,1018
ENBO,051950Z,260,17,,1018
ENBO,052020Z,260,18,,1018
ENBO,052050Z,260,17,,1019
ENBO,052120Z,260,16,,1019
ENBO,052150Z,260,15,,1019
ENBO,052220Z,250,17,,1019
ENBO,052250Z,260,16,,1019
ENBO,052320Z,260,17,,1019
ENBO,052350Z,260,16,,1019
ENBO,060020Z,260,16,,1019
ENBO,060050Z,250,16,,1019
ENBO,060120Z,240,16,,1019
ENBO,060150Z,240,16,,1019
ENBO,060220Z,240,11,,1019
ENBO,060250Z,240,10,,1019
ENBO,060320Z,240,10,,1019
ENBO,060350Z,240,8,,1019
ENBO,060420Z,160,4,,1019
ENBO,060450Z,110,4,,1019
ENBO,060520Z,110,7,,1019
ENBO,060550Z,110,8,,1019
ENBO,060620Z,110,9,,1019
ENBO,060620Z,110,9,,1019
ENBO,060650Z,120,9,,1019
ENBO,060720Z,110,10,,1019
ENBO,060750Z,110,10,,1019
ENBO,060820Z,120,11,,1019
ENBO,060850Z,130,7,,1019
ENBO,060920Z,150,7,,1019
ENBO,060950Z,160,6,,1019
ENBO,061020Z,220,14,,1019
ENBO,061050Z,230,15,,1019
ENBO,061120Z,230,19,,1019
ENBO,061150Z,230,19,,1019
ENBO,061220Z,240,24,,1019
ENBO,061250Z,240,21,,1019
ENBO,061320Z,230,17,,1019
ENBO,061350Z,240,17,,1019
ENBO,061420Z,230,17,,1019
ENBO,061450Z,240,16,,1019
ENBO,061520Z,230,13,,1019
ENBO,061550Z,240,15,,1019
ENBO,061620Z,220,14,,1019
ENBO,061650Z,230,15,,1018
ENBO,061720Z,230,12,,1018
ENBO,061750Z,230,11,,1018
ENBO,061820Z,210,7,,1018
ENBO,061850Z,220,13,,1018
ENBO,061920Z,220,14,,1018
ENBO,061950Z,250,16,,1018
ENBO,061950Z,250,16,,1018
ENBO,062020Z,250,20,,1019
ENBO,062050Z,260,23,,1019
ENBO,062120Z,260,21,,1020
ENBO,062120Z,260,21,,1020
ENBO,062150Z,250,21,,1020
ENBO,062220Z,250,21,,1020
ENBO,062250Z,250,18,,1020
ENBO,062320Z,240,19,,1020
ENBO,062350Z,230,17,,1020
ENBO,070020Z,240,17,,1020
ENBO,070050Z,230,17,,1020
ENBO,070120Z,230,16,,1020
ENBO,070150Z,250,20,,1021
ENBO,070220Z,240,20,,1021
ENBO,070250Z,240,22,,1021
ENBO,070320Z,240,23,,1021
ENBO,070350Z,250,22,,1021
ENBO,070420Z,250,22,,1021
ENBO,070450Z,250,22,,1021
ENBO,070520Z,250,24,,1022
ENBO,070550Z,250,24,,1022
ENBO,070620Z,240,23,,1021
ENBO,070650Z,240,16,,1021
ENBO,070720Z,260,20,,1022
ENBO,070750Z,260,25,,1022
ENBO,070820Z,250,26,,1023
ENBO,070850Z,250,27,,1022
ENBO,070920Z,250,24,,1023
ENBO,070950Z,250,24,,1023
ENBO,071020Z,250,23,,1024
ENBO,071050Z,240,24,,1024
ENBO,071120Z,230,15,,1024
ENBO,071150Z,240,23,33,1023
ENBO,071220Z,220,18,,1023
ENBO,071250Z,230,17,,1023
ENBO,071320Z,230,18,,1022
ENBO,071350Z,230,17,,1022
ENBO,071420Z,180,7,,1022
ENBO,071450Z,220,13,,1022
ENBO,071520Z,230,17,,1022
ENBO,071550Z,230,17,,1022
ENBO,071620Z,230,19,,1021
ENBO,071650Z,230,22,,1021
ENBO,071720Z,230,21,,1021
ENBO,071750Z,230,20,,1021
ENBO,071820Z,240,25,,1022
ENBO,071850Z,230,18,,1022
ENBO,071920Z,240,17,,1022
ENBO,071950Z,240,22,,1022
ENBO,072020Z,240,19,,1022
ENBO,072050Z,240,18,,1022
ENBO,072050Z,240,18,,1022
ENBO,072120Z,230,22,,1022
ENBO,072150Z,230,20,,1022
ENBO,072220Z,230,20,,1021
ENBO,072250Z,240,22,,1022
ENBO,072320Z,240,21,33,1021
ENBO,072350Z,230,18,,1021
ENBO,080020Z,230,23,,1021
ENBO,080050Z,230,21,,1020
ENBO,080120Z,230,19,,1020
ENBO,080150Z,240,22,,1020
ENBO,080220Z,230,23,,1020
ENBO,080250Z,230,25,,1019
ENBO,080320Z,240,24,,1019
ENBO,080350Z,230,24,,1019
ENBO,080420Z,230,23,,1019
ENBO,080450Z,230,23,,1019
ENBO,080520Z,230,30,,1019
ENBO,080550Z,220,26,,1018
ENBO,080620Z,230,29,,1018
ENBO,080650Z,230,28,,1018
ENBO,080720Z,230,26,,1019
ENBO,080750Z,230,25,,1018
ENBO,080820Z,230,22,,1019
ENBO,080850Z,240,29,40,1019
ENBO,080920Z,240,30,40,1019
ENBO,080950Z,240,30,40,1018
ENBO,081020Z,240,29,,1018
ENBO,081050Z,240,30,,1018
ENBO,081120Z,240,31,,1018
ENBO,081150Z,240,31,,1018
ENBO,081220Z,240,29,,1018
ENBO,081250Z,240,27,,1018
ENBO,081320Z,240,29,,1018
ENBO,081350Z,240,30,,1017
ENBO,081420Z,240,28,,1017
ENBO,081450Z,250,27,,1018
ENBO,081520Z,250,25,,1018
ENBO,081550Z,260,25,,1018
ENBO,081620Z,250,25,,1018
ENBO,081650Z,250,24,,1019
ENBO,081720Z,240,24,,1019
ENBO,081750Z,250,25,,1020
ENBO,081820Z,250,26,,1020
ENBO,081850Z,260,27,,1020
ENBO,081920Z,260,25,,1021
ENBO,081950Z,270,24,,1021
ENBO,082020Z,280,28,,1022
ENBO,082050Z,280,25,,1022
ENBO,082120Z,290,23,,1023
ENBO,082150Z,300,23,,1024
ENBO,082220Z,290,20,,1024
ENBO,082250Z,280,25,,1024
ENBO,082320Z,290,21,,1025
ENBO,082350Z,290,20,,1025
ENBO,090020Z,280,21,,1026
ENBO,090050Z,290,19,,1026
ENBO,090120Z,280,22,,1026
ENBO,090150Z,280,19,,1027
ENBO,090220Z,300,19,,1027
ENBO,090250Z,300,18,,1028
ENBO,090320Z,290,15,,1028
ENBO,090350Z,300,14,,1028
ENBO,090420Z,300,14,,1028
ENBO,090450Z,300,13,,1028
ENBO,090520Z,310,15,,1028
ENBO,090550Z,300,14,,1029
ENBO,090620Z,310,12,,1029
ENBO,090650Z,310,10,,1029
ENBO,090720Z,310,10,,1030
ENBO,090750Z,310,11,,1030
ENBO,090820Z,310,10,,1030
ENBO,090850Z,300,10,,1030
ENBO,090920Z,300,10,,1030
ENBO,090950Z,300,10,,1030
ENBO,091020Z,290,9,,1030
ENBO,091050Z,280,7,,1031
ENBO,091120Z,280,10,,1031
ENBO,091150Z,290,7,,1031
ENBO,091220Z,280,14,,1031
ENBO,091250Z,260,8,,1031
ENBO,091320Z,260,5,,1031
ENBO,091350Z,190,6,,1031
ENBO,091420Z,190,8,,1031
ENBO,091450Z,190,5,,1031
ENBO,091520Z,190,5,,1031
ENBO,091550Z,170,5,,1031
ENBO,091620Z,170,4,,1031
ENBO,091650Z,140,4,,1031
ENBO,091720Z,110,5,,1031
ENBO,091750Z,90,7,,1031
ENBO,091820Z,120,8,,1031
ENBO,091850Z,110,10,,1031
ENBO,091920Z,120,9,,1031
ENBO,091950Z,100,12,,1030
ENBO,092020Z,100,14,,1030
ENBO,092050Z,100,14,,1030
ENBO,092120Z,100,15,,1030
ENBO,092150Z,100,14,,1030
ENBO,092220Z,110,15,,1030
ENBO,092250Z,110,16,,1029
ENBO,092320Z,100,17,,1029
ENBO,092350Z,110,13,,1029
ENBO,100020Z,110,17,,1029
ENBO,100050Z,100,15,,1028
ENBO,100120Z,110,16,,1028
ENBO,100150Z,100,17,,1028
ENBO,100150Z,100,17,,1028
ENBO,100220Z,100,17,,1028
ENBO,100250Z,110,18,,1027
ENBO,100320Z,100,17,,1027
ENBO,100350Z,100,16,,1027
ENBO,100420Z,110,15,,1027
ENBO,100450Z,100,15,,1026
ENBO,100520Z,110,16,,1026
ENBO,100550Z,110,15,,1026
ENBO,100620Z,100,14,,1026
ENBO,100650Z,110,13,,1026
ENBO,100720Z,110,12,,1026
ENBO,100750Z,110,12,,1026
ENBO,100820Z,110,11,,1026
ENBO,100850Z,110,12,,1026
ENBO,100920Z,100,12,,1025
ENBO,100950Z,100,12,,1025
ENBO,101020Z,110,11,,1025
ENBO,101050Z,110,11,,1025
ENBO,101120Z,110,10,,1025
ENBO,101150Z,110,10,,1024
ENBO,101220Z,110,10,,1024
ENBO,101250Z,100,10,,1024
ENBO,101320Z,110,12,,1024
ENBO,101350Z,100,12,,1023
ENBO,101420Z,110,10,,1023
ENBO,101450Z,100,9,,1023
ENBO,101520Z,110,8,,1023
ENBO,101550Z,110,8,,1023
ENBO,101620Z,100,9,,1022
ENBO,101650Z,100,9,,1022
ENBO,101720Z,110,9,,1022
ENBO,101750Z,110,9,,1022
ENBO,101820Z,110,8,,1022
ENBO,101850Z,120,5,,1022
ENBO,101920Z,110,9,,1022
ENBO,101950Z,110,9,,1022
ENBO,102020Z,110,11,,1021
ENBO,102050Z,110,10,,1021
ENBO,102120Z,110,11,,1021
ENBO,102150Z,110,10,,1021
ENBO,102220Z,110,10,,1021
ENBO,102250Z,120,10,,1021
ENBO,102320Z,110,9,,1021
ENBO,102350Z,110,7,,1021
ENBO,110020Z,100,9,,1020
ENBO,110050Z,100,11,,1020
ENBO,110120Z,110,11,,1020
ENBO,110150Z,110,11,,1020
ENBO,110220Z,100,11,,1020
ENBO,110250Z,100,11,,1020
ENBO,110320Z,110,10,,1020
ENBO,110350Z,110,10,,1020
ENBO,110420Z,120,10,,1020
ENBO,110450Z,110,8,,1020
ENBO,110520Z,110,9,,1020
ENBO,110550Z,100,10,,1020
ENBO,110620Z,110,11,,1020
ENBO,110650Z,110,11,,1020
ENBO,110720Z,100,11,,1020
ENBO,110750Z,110,11,,1020
ENBO,110820Z,110,9,,1021
ENBO,110850Z,100,10,,1021
ENBO,110920Z,110,12,,1021
ENBO,110920Z,110,12,,1021
ENBO,110950Z,110,11,,1021
ENBO,111020Z,100,13,,1021
ENBO,111050Z,100,14,,1021
ENBO,111120Z,110,12,,1021
ENBO,111150Z,110,13,,1021
ENBO,111220Z,100,13,,1021
ENBO,111250Z,100,13,,1021
ENBO,111320Z,110,13,,1021
ENBO,111350Z,110,13,,1021
ENBO,111420Z,100,12,,1021
ENBO,111450Z,110,13,,1021
ENBO,111520Z,100,13,,1021
ENBO,111550Z,110,15,,1021
ENBO,111620Z,110,13,,1021
ENBO,111650Z,110,14,,1021
ENBO,111720Z,110,12,,1021
ENBO,111750Z,110,13,,1021
ENBO,111820Z,110,13,,1021
ENBO,111850Z,110,12,,1021
ENBO,111920Z,110,12,,1021
ENBO,111950Z,110,12,,1021
ENBO,112020Z,110,13,,1021
ENBO,112050Z,110,12,,1022
ENBO,112120Z,100,14,,1022
ENBO,112150Z,100,12,,1022
ENBO,112150Z,100,12,,1022
ENBO,112220Z,110,12,,1022
ENBO,112250Z,110,13,,1022
ENBO,112320Z,110,12,,1022
ENBO,112350Z,110,12,,1022
ENBO,120020Z,110,13,,1022
ENBO,120050Z,110,11,,1022
ENBO,120120Z,100,7,,1023
ENBO,120150Z,280,16,,1023
ENBO,120220Z,270,16,,1023
ENBO,120250Z,270,17,,1023
ENBO,120320Z,270,17,,1024
ENBO,120350Z,270,17,,1024
ENBO,120420Z,270,17,,1024
ENBO,120450Z,270,17,,1024
ENBO,120520Z,250,15,,1024
ENBO,120550Z,250,17,,1024
ENBO,120620Z,250,13,,1024
ENBO,120650Z,270,9,,1024
ENBO,120720Z,260,12,,1024
ENBO,120750Z,220,14,,1024
ENBO,120820Z,220,14,,1024
ENBO,120850Z,190,10,,1024
ENBO,120920Z,230,14,,1024
ENBO,120950Z,230,13,,1024
ENBO,121020Z,220,14,,1024
ENBO,121050Z,210,13,,1023
ENBO,121120Z,220,13,,1023
ENBO,121150Z,220,12,,1023
ENBO,121220Z,160,8,,1022
ENBO,121250Z,130,8,,1021
ENBO,121320Z,110,13,,1021
ENBO,121350Z,110,14,,1020
ENBO,121420Z,110,11,,1020
ENBO,121450Z,120,14,,1019
ENBO,121520Z,110,13,,1018
ENBO,121550Z,110,12,,1018
ENBO,121620Z,110,12,,1017
ENBO,121650Z,110,13,,1017
ENBO,121720Z,100,14,,1016
ENBO,121750Z,120,12,,1016
ENBO,121820Z,120,12,,1015
ENBO,121850Z,110,11,,1015
ENBO,121920Z,110,12,,1015
ENBO,121950Z,110,12,,1014
ENBO,122020Z,120,7,,1013
ENBO,122050Z,170,9,,1013
ENBO,122120Z,120,9,,1013
ENBO,122150Z,170,10,,1012
ENBO,122220Z,150,10,,1011
ENBO,122250Z,160,5,,1010
ENBO,122320Z,220,19,,1010
ENBO,122350Z,230,14,,1009
ENBO,130020Z,220,24,,1008
ENBO,130050Z,230,26,,1007
ENBO,130120Z,230,25,,1006
ENBO,130150Z,230,26,,1006
ENBO,130220Z,230,24,,1006
ENBO,130250Z,230,24,,1006
ENBO,130320Z,240,31,,1006
ENBO,130350Z,240,30,41,1006
ENBO,130420Z,240,25,,1006
ENBO,130450Z,240,25,,1005
ENBO,130520Z,250,24,,1006
ENBO,130550Z,250,24,,1005
ENBO,130620Z,240,28,,1005
ENBO,130650Z,250,29,,1004
ENBO,130720Z,250,29,,1004
ENBO,130750Z,240,28,,1004
ENBO,130820Z,260,26,38,1004
ENBO,130850Z,240,30,41,1003
ENBO,130920Z,240,34,,1003
ENBO,130950Z,250,26,,1003
ENBO,131020Z,250,30,,1003
ENBO,131050Z,240,31,42,1003
ENBO,131120Z,240,29,,1002
ENBO,131150Z,250,32,,1001
ENBO,131220Z,240,28,,1001
ENBO,131250Z,250,27,,1001
ENBO,131320Z,240,29,,1000
ENBO,131350Z,240,30,,1000
ENBO,131420Z,250,33,,0999
ENBO,131450Z,260,32,42,0999
ENBO,131520Z,250,29,,0999
ENBO,131550Z,260,31,44,0999
ENBO,131620Z,270,33,51,0999
ENBO,131650Z,250,31,,0999
ENBO,131720Z,260,30,42,0998
ENBO,131750Z,280,33,47,0999
ENBO,131820Z,280,28,39,0999
ENBO,131850Z,290,29,40,0999
ENBO,131920Z,290,31,,0999
ENBO,131950Z,280,32,,1000
ENBO,132020Z,280,28,41,1000
ENBO,132050Z,290,28,,1000
ENBO,132120Z,280,27,,1001
ENBO,132150Z,290,25,37,1001
ENBO,132220Z,280,24,35,1001
ENBO,132250Z,270,27,,1001
ENBO,132320Z,280,29,,1001
ENBO,132350Z,300,34,,1001
ENBO,140020Z,280,28,,1001
ENBO,140050Z,270,29,,1001
ENBO,140120Z,290,33,,1001
ENBO,140150Z,290,31,,1001
ENBO,140220Z,280,27,38,1001
ENBO,140320Z,280,28,,1001
ENBO,140350Z,300,29,,1002
ENBO,140420Z,300,30,,1002
ENBO,140450Z,290,32,,1002
ENBO,140520Z,290,24,,1002
ENBO,140550Z,290,28,,1002
ENBO,140620Z,280,28,39,1002
ENBO,140650Z,300,27,41,1002
ENBO,140720Z,280,31,,1002
ENBO,140750Z,290,25,,1002
ENBO,140820Z,280,30,,1003
ENBO,140850Z,290,24,,1003
ENBO,140920Z,290,28,,1003
ENBO,140950Z,290,27,,1003
ENBO,141020Z,290,21,,1003
ENBO,141050Z,290,27,,1003
ENBO,141120Z,280,27,,1003
ENBO,141150Z,280,28,,1003
ENBO,141220Z,280,27,,1002
ENBO,141250Z,280,26,,1002
ENBO,141320Z,280,22,,1002
ENBO,141350Z,280,27,,1002
ENBO,141420Z,290,23,,1002
ENBO,141450Z,280,21,,1002
ENBO,141520Z,260,19,,1001
ENBO,141550Z,270,20,,1001
ENBO,141620Z,260,19,,1001
ENBO,141650Z,270,24,,1000
ENBO,141720Z,270,23,,1000
ENBO,141750Z,270,23,,1000
ENBO,141820Z,260,22,,0999
ENBO,141850Z,270,24,,0999
ENBO,141920Z,280,22,,0999
ENBO,141950Z,280,25,,0999
ENBO,142020Z,280,22,,0999
ENBO,142050Z,280,20,,0999
ENBO,142120Z,270,18,,0999
ENBO,142150Z,270,21,,0998
ENBO,142220Z,270,24,,0998
ENBO,142250Z,260,23,,0997
ENBO,142320Z,250,23,,0997
ENBO,150020Z,250,20,,0995
ENBO,150050Z,240,21,,0995
ENBO,150120Z,240,21,,0994
ENBO,150150Z,240,23,,0993
ENBO,150220Z,250,24,,0993
ENBO,150250Z,250,25,,0993
ENBO,150320Z,250,25,,0992
ENBO,150350Z,250,25,,0992
ENBO,150420Z,260,24,,0992
ENBO,150450Z,250,26,,0992
ENBO,150520Z,250,26,,0992
ENBO,150550Z,250,29,,0992
ENBO,150620Z,250,29,,0991
ENBO,150650Z,240,30,,0991
ENBO,150720Z,240,32,,0991
ENBO,150750Z,240,31,,0992
ENBO,150820Z,240,30,,0991
ENBO,150850Z,240,28,,0991
ENBO,150920Z,240,30,,0990
ENBO,150950Z,240,31,,0990
ENBO,151020Z,240,30,41,0990
ENBO,151020Z,240,30,41,0990
ENBO,151050Z,240,33,,0990
ENBO,151120Z,240,29,,0990
ENBO,151150Z,240,27,,0989
ENBO,151220Z,240,26,,0988
ENBO,151250Z,240,30,,0988
ENBO,151320Z,240,31,,0988
ENBO,151350Z,240,28,,0987
ENBO,151420Z,240,27,,0986
ENBO,151450Z,240,29,,0986
ENBO,151520Z,230,30,,0985
ENBO,151550Z,240,27,,0985
ENBO,151620Z,240,24,,0984
ENBO,151650Z,240,26,,0984
ENBO,151720Z,240,24,,0983
ENBO,151750Z,240,24,,0983
ENBO,151820Z,240,24,,0982
ENBO,151850Z,240,22,,0982
ENBO,151850Z,240,22,,0982
ENBO,151920Z,240,20,,0981
ENBO,151950Z,240,20,,0980
ENBO,152020Z,230,17,,0980
ENBO,152050Z,220,12,,0979
ENBO,152120Z,220,14,,0979
ENBO,152150Z,190,9,,0978
ENBO,152220Z,140,5,,0977
ENBO,152250Z,210,15,,0978
ENBO,152320Z,220,18,,0977
ENBO,152350Z,200,12,,0977
ENBO,160020Z,260,20,,0977
ENBO,160050Z,250,17,,0977
ENBO,160120Z,240,16,,0977
ENBO,160150Z,250,16,,0976
ENBO,160220Z,250,17,,0976
ENBO,160250Z,280,15,,0975
ENBO,160320Z,270,11,,0975
ENBO,160350Z,230,11,,0975
ENBO,160420Z,190,4,,0974
ENBO,160450Z,100,3,,0974
ENBO,160520Z,210,8,,0973
ENBO,160550Z,220,17,,0974
ENBO,160620Z,200,16,,0973
ENBO,160650Z,220,15,,0973
ENBO,160720Z,230,14,,0972
ENBO,160750Z,190,8,,0972
ENBO,160820Z,160,8,,0972
ENBO,160850Z,140,5,,0972
ENBO,160920Z,150,6,,0972
ENBO,160950Z,170,5,,0972
ENBO,161020Z,190,9,,0972
ENBO,161050Z,200,7,,0972
ENBO,161120Z,210,10,,0972
ENBO,161150Z,230,10,,0971
ENBO,161220Z,210,6,,0971
ENBO,161250Z,190,11,,0971
ENBO,161320Z,200,7,,0971
ENBO,161350Z,210,9,,0971
ENBO,161420Z,220,10,,0971
ENBO,161450Z,220,8,,0971
ENBO,161520Z,190,10,,0971
ENBO,161550Z,210,8,,0970
ENBO,161620Z,190,10,,0970
ENBO,161650Z,220,9,,0970
ENBO,161720Z,220,10,,0970
ENBO,161750Z,230,10,,0970
ENBO,161820Z,220,12,,0970
ENBO,161850Z,230,14,,0970
ENBO,161850Z,230,14,,0970
ENBO,161920Z,230,14,,0970
ENBO,161950Z,220,14,,0970
ENBO,162020Z,230,13,,0970
ENBO,162050Z,230,15,,0971
ENBO,162120Z,230,14,,0971
ENBO,162150Z,240,15,,0971
ENBO,162220Z,240,19,,0971
ENBO,162250Z,240,17,,0971
ENBO,162320Z,250,19,,0971
ENBO,162350Z,240,17,,0971
ENBO,170020Z,240,17,,0971
ENBO,170050Z,240,19,,0971
ENBO,170120Z,240,17,,0971
ENBO,170150Z,280,11,,0972
ENBO,170220Z,40,7,,0972
ENBO,170250Z,30,14,,0972
ENBO,170320Z,40,11,,0972
ENBO,170350Z,40,9,,0973
